店铺名称,类别,全类别,评分,人均消费,所属片区,纬度,经度,详细地址,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜
望蓉城·古法酸菜鱼(天山店),酸菜鱼/水煮鱼,5,天山,31.210683,121.402981,长宁区天山路789号百盛优客购物中心5F（地铁2号线娄山关路站3号口）,单人餐6.9元，双人餐150元，3-4人餐198元;97代100元;,周一至周日 11:00-21:00,021-52556086,71272,,
胖哥俩肉蟹煲(悦荟广场店),肉蟹煲,5,人民广场/南京路,31.236829,121.483391,黄浦区南京东路353号悦荟广场5层509号商铺,每满100减2（买单立享）;双人餐136元;75代100元;,周一至周日 10:30-21:30,021-63332796,12467,,
点都德(合生汇店),粤式茶点,5,五角场/大学区,31.300095,121.517757,杨浦区翔殷路1099号合生汇国际广场6楼L6-06-10,95代100元;,周一至周日 09:30-22:00,021-35070137/4001382828,169343,,
弄堂里(颛桥万达店),杭帮菜,5,颛桥/北桥,31.071579,121.40644,闵行区都市路颛桥万达广场4楼4011,50代100元，88代100元;,周一至周日 10:30-21:00,021-33581592,42341,,
星伦多海鲜自助餐厅(奉贤苏宁广场店),自助海鲜,5,南桥,30.918723,121.48953,奉贤区南奉公路7500号苏宁生活广场4楼,单人晚餐65元起;,"周六,周日 10:30-14:00 17:00-21:00  周一至周五 11:00-13:30 17:30-20:30",021-67100177,355131,,
70后·绍东家(长宁龙之梦店),苏浙菜,5,中山公园/江苏路,31.219191,121.41698,长宁区长宁路1018号龙之梦购物中心蓝中庭7层,单人餐1元起，双人餐188元，3-4人餐358元;96代100元;,周一至周日 11:00-21:30,021-52908228/17512018474,60389,,
九鼎轩脆毛肚火锅(五角场店),重庆火锅,5,五角场/大学区,31.300361,121.513877,杨浦区邯郸路600号万达A座第一食品三楼,9.2折（买单立享）;双人餐139元，3-4人餐224元，3-4人餐224元;11代100元，90代100元;,周一至周日 10:30-22:30,021-65106566,66385,,
九鼎轩脆毛肚火锅(龙州路店),重庆火锅,5,上海南站,31.139083,121.42205,徐汇区徐汇区龙州路995号梅陇购物中心四楼,9.2折（买单立享）;双人餐139元，3-4人餐224元;11代100元，79代100元，90代100元;,周一至周日 10:30-22:00,021-31029221,44470,,
九鼎轩脆毛肚火锅(虹梅路店),重庆火锅,5,虹梅路,31.188063,121.387094,闵行区虹梅路3279号（华光花园东门右侧、10号线龙溪路2号出口右拐直行）,9.2折（买单立享）;双人餐139元，3-4人餐224元;11代100元，90代100元;,周一至周日 11:00-03:00,021-54333057,71334,,
壹泰东南亚主题餐厅(soho复兴广场店),泰国菜,5,新天地/马当路,31.215906,121.474792,黄浦区马当路388号SOHO复兴广场C座1层110-111号（星巴克斜对面）,每满100减2（买单立享）;单人餐1元，双人餐158元，4人餐298元，6人餐699元;75代100元，88代100元;,"周一至周四,周日 11:00-22:30  周五,周六 11:00-23:00",021-63317117/63317119,57301,,
味多美(易买得南桥店),面包蛋糕,5,南桥,30.92648,121.46577,奉贤区南桥环城东路891-901号（易买得南桥店）-A-02-2号商铺,2.5元【经典】老婆饼，6元葡式蛋挞（单粒），8.8元流心芝士挞，9元松松卷面包，9.9元蒜香芝士软心法棒，9.9元法式焦糖味面包，11元全麦吐司，12元枫糖牛角，13元法棍面包，13.9元半熟芝士蛋糕，13.9元多肉法棍面包，14.9元海绵小块，14.9元经典天然蛋糕，14.9元藜麦芋泥咸蛋面包，16元岩烧芝士蛋糕，16元巧克力岩烧蛋糕，16.9元海苔芝士小贝，16.9元奶油小方，18元木糠蛋糕...;,周一至周日 08:00-20:00,021-37196310,50191,味多美公司创立于1996年，是国内著名烘焙连锁食品企业，主要经营产品包括蛋糕、面包、咖啡、中西式点心、月饼、粽子等。成立至今，在中国已创办了300多家直营连锁店，2010—2011年相继落户天津、上海、河北、包头等地。味多美在北京、上海、包头同时拥有现代化的中央工厂，集“生产”“配送”“销售”为一体，专业的品质管理系统，保证食品安全。 味多美品牌定位于中高端消费者，以丰富的、高品质的产品，平民化的价格，亲切友善的服务，便利的连锁店铺，赢得了消费者的青睐。,
大渝火锅(宝山店),重庆火锅,5,顾村公园,31.350664,121.386089,宝山区宝山区顾村镇顾北路688号东方帕提欧小区对面,50代100元，90代100元;,周一至周日 10:30-03:00,021-56180001,36389,,
九鼎轩脆毛肚火锅(打浦路店),重庆火锅,5,打浦桥/田子坊,31.203572,121.470329,黄浦区打浦路78号（地铁9号线打浦桥2号出口直行150米）,9.2折（买单立享）;双人餐139元，3-4人餐224元;11代100元，90代100元;,周一至周日 11:00-03:00,021-33311273-0,159644,,
坎爷秘制火锅(陆家嘴店),四川火锅,4.9,八佰伴,31.23121,121.517901,浦东新区商城路665号1885广场C幢2层203单元,每满100减2（买单立享）;单人餐39元，双人餐258元;68代100元，88代100元;,周一至周日 11:00-02:00,021-68878116,157795,,
卤人甲卤炸鸡爪(中原欧尚店),炸鸡炸串,5,中原地区,31.313862,121.53289,杨浦区中原路102号一层ZY-11A111B,1.1元一只卤鸡爪，10.2元锅巴土豆，11.9元黄金糯糯爪，18.9元网红翅尖可口可乐套餐，21.6元黄金炸鸡爪，31.7元独享单人餐，42.3元分享双人餐;26代30元，40代50元;,周一至周日 08:30-22:00,13816974914,11080,,
望蓉城·古法酸菜鱼(近铁店),酸菜鱼/水煮鱼,5,梅川路,31.23322,121.38171,普陀区真北路818号近铁城市广场北区3层N-F3-03（地铁13号线真北路站1号口）,单人餐6.9元，3-4人餐198元;97代100元;,周一至周日 11:00-21:00,021-52681567/18221837917,57576,,
望蓉城·古法酸菜鱼(大宁店),酸菜鱼/水煮鱼,5,大宁地区,31.274185,121.451004,静安区共和新路2008大宁国际商业广场12座5楼大润发楼上地铁1号线延长路下4号口出直走步行5分钟,单人餐6.9元;97代100元;,周一至周日 11:00-21:00,021-66775710,91120,,
一叶一世界藏茶蔬食火锅(818广场店),素食,5,南京西路,31.23116,121.460951,静安区南京西路818广场5楼509号商铺,双人餐198元，3-4人餐398元;39.9代50元，89代100元;,周一至周日 11:30-14:00 16:00-21:30,021-33530335,32543,,
重庆熬家老火锅(金桥太茂店),重庆火锅,5,金桥,31.266971,121.608453,浦东新区金高路1882号金桥太茂商业广场5层,3-4人餐258元;47代50元;,周一至周日 10:00-22:00,021-58883573,89689,,
韩宫宴(上海青浦吾悦店),韩式烤肉,5,青浦城区,31.144075,121.094975,青浦区淀山湖大道152弄105号405室-3,2-3人餐129元，3-4人餐229元;95代100元;,周一至周日 10:00-21:00,18168937130/18221945655,12152,,
蛙喔·炭烧牛蛙·烧烤(江桥万达店),干锅/香锅,5,江桥,31.239557,121.322303,嘉定区金沙江西路万达广场3楼,单人餐15元，双人餐198元，3-4人餐228元;48代50元;,周一至周日 09:30-21:30,021-53393703/15057659602,12671,,
上隐水产海鲜自助·甄选(淮海百盛店),自助海鲜,5,淮海路/陕西南路,31.217567,121.459224,黄浦区淮海中路918号百盛购物中心7楼（近陕西南路地铁站2号口）,单人午餐298元，单人晚餐338元，单人午/晚餐338元;,周一至周四 11:30-14:00 17:30-21:00  周五至周日 11:30-14:00 17:00-21:00,15000921134/021-64181690,67636,,
相遇融合餐厅(中信泰富万达店),融合菜,5,嘉定新城,31.330733,121.254612,嘉定区胜辛路中信泰富万达广场5楼,9.2折（买单立享）;双人餐1元起，4人餐186元;59代100元，90代100元;,周一至周日 10:00-21:00,021-60135157,18423,,
耶里夏丽(虹口龙之梦店),新疆菜,5,虹口足球场/鲁迅公园,31.270935,121.477411,虹口区西江湾路388号龙之梦购物中心B座5层,每满100减2，每满100减2（买单立享）;双人餐158元，4人餐258元;92代100元，160代200元;,周一至周日 10:30-21:30,021-65879786,37593,10年来，我们遍访南北疆地州县，内地北京、广州、深圳等地，在国内总结并树立“现代新疆 菜”定义，发展延伸出新疆饮食自然、朴素、融合的内涵。 吃新疆菜可以不拘泥于餐桌礼仪，用手、用筷、用叉随心所欲，很适合您与家人朋友同事围坐一起分 享，充分体验民族热闹快乐，爽朗豪气的特性。 耶里夏丽新疆餐厅秉承“传播新疆文化”的企业使命，将新疆这个以阳光和热情著称的、文明古老的 民族风情带来您的身边，为您呈上“自然、欢乐、融合”的用餐体验。 现在，就请您放松身心，在纯正地道的新疆音乐与美食中，开始您的新疆之旅吧！,
韩宫宴(嘉定万达店),韩式烤肉,5,嘉定新城,31.330419,121.254816,嘉定区胜辛路426号中信万达5层502-1、502-2商铺,3-4人餐229元;95代100元;,周一至周日 10:00-22:00,021-60135092,17907,,
洪太极涮肉羊蝎子火锅(普陀店),羊蝎子火锅,5,梅川路,31.242888,121.381817,普陀区梅川路1275号（近真光路，百安居对面，汉庭酒店旁）,单人餐3元，双人餐199元，10-12人餐2199元;,周一至周日 11:00-01:00,021-52651985/18817358539,34268,皇太极是一家以羊蝎子为主的餐厅。招牌菜烤羊蝎子、羊蝎子火锅、蒙古烤羊排、蒙古烤羊腿等值得一尝！人均60元-100元，经济又实惠，性价比高，是朋友聚餐，家庭聚会的好去处!,
快乐柠檬happy lemon(新理想广场店),奶茶/果汁,5,新理想广场,31.016722,121.1963,松江区荣乐西路860号新理想广场1层,7.7元快乐柠檬(大)，8.4元芒橙椰果恋绿茶，9.5元OREO爱上可可，9.6元红豆布丁奶茶，9.8元紫芋小丸子奶茶，13元岩盐芝士红茶，14.5元芒橙百香四季春茶，25.6元柠檬菠萝饮，27.2元金桔柠檬茶，32元蛋糕忌廉珍珠奶茶;20代25元，39代50元;,周一至周日 09:30-21:00,021-37761117,6670,,
稻香(环贸iapm商场店),粤式茶点,5,音乐学院/五官科医院,31.216122,121.458657,徐汇区淮海中路999号环贸iapm商场3楼301号商铺（近陕西南路）,3-4人餐198元;75代100元，78代100元;,"周六,周日 09:00-15:00 16:30-21:00  周一至周五 09:00-15:00 17:00-21:00",021-33637999,151074,,
明洞王妃家·炭火和牛烤肉(金桥国际店),韩式烤肉,5,金杨地区,31.257377,121.57782,浦东新区张杨路3611号金桥国际商业广场1座4层,每满100减3（买单立享）;单人餐3元起，2-3人餐118元，2-3人餐148元;95代100元;,周一至周日 11:00-22:00,021-68591717,56118,,
霜花店韩国料理(徐家汇店),韩国菜,5,徐家汇,31.192884,121.441675,徐汇区天钥桥路93号交通银行旁(蘑菇美食空间2楼里面210号商铺),双人餐142元，2-3人餐198元，3-4人餐298元;88代100元;,周一至周日 11:00-22:00,13124885895,52939,,
周渝食惦酸菜鱼(青浦店),酸菜鱼/水煮鱼,5,青浦城区,31.149008,121.112994,青浦区公园路666弄16号商铺（桥梓湾步行街）,95代100元;,周一至周日 10:30-22:30,021-59805130,39137,,
唐宫海鲜舫(汇京店),粤菜,5,徐家汇,31.1957,121.42317,徐汇区虹桥路777号汇京国际广场三楼（近淮海西路）,每满100减5（买单立享）;双人餐238元，4人餐398元，5人餐888元，10人餐1688元;88代100元，1150代1250元;,周一至周日 10:00-14:00 17:00-21:00,021-33686969/021-33688989,36117,,
蜀大侠火锅(南京西路店),四川火锅,5,南京西路,31.234609,121.451972,静安区江宁路445号时美大厦201室,1-2人餐128元，4-6人餐248元;70代100元，88代100元;,周一至周日 11:00-02:00,021-52999298/18161362092,60616,,
CoCo都可(南桥百联店),奶茶/果汁,5,百联南桥购物中心,30.914489,121.484835,奉贤区百齐路288号百联南桥购物中心二期一楼G41-F01-1-063铺,8.5元芒果绿茶，9.5元珍珠奶茶，10.4元鲜芋奶茶，20.8元美式咖啡(L)，24元莓莓果茶大杯，25.2元金桔柠檬汁大杯，25.5元珍珠奶茶中杯，25.5元焦糖奶茶中杯，28元鲜芋奶茶中杯，28元青稞奶茶中杯，28.8元拿铁咖啡(L)，28.8元鲜芋芋圆牛奶中杯，28.8元鲜芋青稞牛奶中杯，30.6元双拼奶茶大杯，32元拿铁咖啡(L)，33.1元奶茶三兄弟大杯，40.8元鲜百香双响炮大杯;60代70元;,周一至周日 10:30-21:30,17765116767,18521,,
百岁我家·酸菜鱼专门店(大华第一坊店),酸菜鱼/水煮鱼,5,大华地区,31.272615,121.411571,宝山区真华路950号第一坊美食休闲213室,双人餐128元;88代100元;,周一至周日 11:00-21:00,021-66356336/4008128517,16039,,
渝大狮老火锅(浦东新区旗舰店),重庆火锅,5,八佰伴,31.228347,121.51839,浦东新区张杨路579号第一食品城三楼,单人餐1.3元起，双人餐158元起，3-4人餐268元，8人餐698元;18.8代50元，39.9代50元，47.8代50元;,周一至周日 11:00-02:00,13601699228,52474,,
望蓉城·古法酸菜鱼(世茂广场店),酸菜鱼/水煮鱼,5,人民广场/南京路,31.234324,121.475165,黄浦区南京东路829号世茂广场西区L4层401商铺（20号口出）,单人餐6.9元，双人餐150元，3-4人餐198元;97代100元;,周一至周日 11:00-21:00,021-63355187/15821418482,43997,,
榕怡小厨·点心专门店,茶餐厅,5,开元地中海,31.038138,121.210272,松江区新松江路1277号上海榕港万怡酒店1楼,69代100元，79代100元;,周一至周日 11:00-14:00 17:00-21:00,18621553242/021-60398888,23961,,
金牌外婆家(环贸iapm商场店),杭帮菜,5,音乐学院/五官科医院,31.215561,121.457178,徐汇区淮海中路999号环贸iapm商场LG2-231（近陕西南路）,满100减5（买单立享）;90代100元;,周一至周日 10:30-21:00,021-54661202,75471,"寻味儿时记忆，儿时的记忆除了卡通,深刻的印象都可以寻着一支小奶油冰棍、一包家家乐、一盘拔丝糖年糕去追索……舌尖的记忆是很容易被大脑复制和重温的。外婆的菜，没有压力的爱，调皮的童年总在外婆的庇护下逃过父母的责备。自由、快乐、温暖总让人向往去外婆家过个惬意周末。外婆的菜都是质朴的食材,可是连一碗清汤也像被施了魔法，可以狼吞虎咽两碗米饭。原来，那是没有压力的爱，让心轻盈起来。优质外婆家，留驻美好的时光和关爱。",
滨寿司(旭辉商业广场店),日式寿司,5,鞍山新村,31.27354,121.5092,杨浦区控江路2028号旭辉商业广场3层,92代100元;,周一至周日 11:00-22:00,021-65667901,92996,,
明洞王妃家·炭火和牛烤肉(金桥国际店),韩式烤肉,5,金杨地区,31.257377,121.57782,浦东新区张杨路3611号金桥国际商业广场1座4层,每满100减3（买单立享）;单人餐3元起，2-3人餐118元，2-3人餐148元;95代100元;,周一至周日 11:00-22:00,021-68591717,56118,,
霜花店韩国料理(徐家汇店),韩国菜,5,徐家汇,31.192884,121.441675,徐汇区天钥桥路93号交通银行旁(蘑菇美食空间2楼里面210号商铺),双人餐142元，2-3人餐198元，3-4人餐298元;88代100元;,周一至周日 11:00-22:00,13124885895,52939,,
蜀大侠火锅(曹路店),四川火锅,5,曹路,31.281555,121.675665,浦东新区金钻路恒越荣欣广场5号2F,8.8折（买单立享）;15元桂花酸梅汤，2-3人餐138元，4-6人餐258元;68代100元，70代100元，78代100元;,周一至周日 11:00-24:00,021-50180080,14901,,
周渝食惦酸菜鱼(青浦店),酸菜鱼/水煮鱼,5,青浦城区,31.149008,121.112994,青浦区公园路666弄16号商铺（桥梓湾步行街）,95代100元;,周一至周日 10:30-22:30,021-59805130,39137,,
唐宫海鲜舫(汇京店),粤菜,5,徐家汇,31.1957,121.42317,徐汇区虹桥路777号汇京国际广场三楼（近淮海西路）,每满100减5（买单立享）;双人餐238元，4人餐398元，5人餐888元，10人餐1688元;88代100元，1150代1250元;,周一至周日 10:00-14:00 17:00-21:00,021-33686969/021-33688989,36117,,
华莱士·全鸡汉堡(蒙山店),西式快餐/汉堡,5,金山卫,30.725949,121.34402,金山区蒙山路1011号,3.9元黑椒鸡块，8.9元鸡米花，8.9元黑糖波波奶茶，8.9元超值小食餐，10.9元香辣鸡排堡三件套，11元下午茶小食餐，12元超值小食餐，12.9元超值牛堡单人餐，16.9元超值香辣鸡排堡餐，17.8元奶茶套餐，18元辣味鸡肉卷，21.8元奶茶套餐2，22.9元双人套餐，32元蜜汁手扒鸡套餐，33.9元豪华炸鸡桶，36.9元超值双人餐，40.8元双堡炸鸡桶，49元3人分享餐;,周一至周日 09:00-24:00,021-67226616,11470,,
蜀大侠火锅(南京西路店),四川火锅,5,南京西路,31.234609,121.451972,静安区江宁路445号时美大厦201室,1-2人餐128元，4-6人餐248元;70代100元，88代100元;,周一至周日 11:00-02:00,021-52999298/18161362092,60616,,
CoCo都可(南桥百联店),奶茶/果汁,5,百联南桥购物中心,30.914489,121.484835,奉贤区百齐路288号百联南桥购物中心二期一楼G41-F01-1-063铺,8.5元芒果绿茶，9.5元珍珠奶茶，10.4元鲜芋奶茶，20.8元美式咖啡(L)，24元莓莓果茶大杯，25.2元金桔柠檬汁大杯，25.5元珍珠奶茶中杯，25.5元焦糖奶茶中杯，28元鲜芋奶茶中杯，28元青稞奶茶中杯，28.8元拿铁咖啡(L)，28.8元鲜芋芋圆牛奶中杯，28.8元鲜芋青稞牛奶中杯，30.6元双拼奶茶大杯，32元拿铁咖啡(L)，33.1元奶茶三兄弟大杯，40.8元鲜百香双响炮大杯;60代70元;,周一至周日 10:30-21:30,17765116767,18521,,
点都德(龙之梦店),粤式茶点,5,中山公园/江苏路,31.218933,121.417141,长宁区长宁路1018号7层7089号商铺,95代100元;,周一至周日 09:00-22:00,021-62262228/4001382828,122251,,
百岁我家·酸菜鱼专门店(大华第一坊店),酸菜鱼/水煮鱼,5,大华地区,31.272615,121.411571,宝山区真华路950号第一坊美食休闲213室,双人餐128元;88代100元;,周一至周日 11:00-21:00,021-66356336/4008128517,16039,,
渝大狮老火锅(浦东新区旗舰店),重庆火锅,5,八佰伴,31.228347,121.51839,浦东新区张杨路579号第一食品城三楼,单人餐1.3元起，双人餐158元起，3-4人餐268元，8人餐698元;18.8代50元，39.9代50元，47.8代50元;,周一至周日 11:00-02:00,13601699228,52474,,
望蓉城·古法酸菜鱼(世茂广场店),酸菜鱼/水煮鱼,5,人民广场/南京路,31.234324,121.475165,黄浦区南京东路829号世茂广场西区L4层401商铺（20号口出）,单人餐6.9元，双人餐150元，3-4人餐198元;97代100元;,周一至周日 11:00-21:00,021-63355187/15821418482,43997,,
榕怡小厨·点心专门店,茶餐厅,5,开元地中海,31.038138,121.210272,松江区新松江路1277号上海榕港万怡酒店1楼,69代100元，79代100元;,周一至周日 11:00-14:00 17:00-21:00,18621553242/021-60398888,23961,,
新石器烤肉(静安大融城店),融合烤肉,5,大华地区,31.280207,121.42648,静安区沪太路1111弄大融城一号楼3层L325-2A,单人餐8元起，双人餐172元，3-4人餐268元;90代100元，95代100元;,周一至周日 10:30-21:30,021-56371021,15049,,
圆苑(金茂时尚生活中心店),上海本帮菜,5,陆家嘴,31.235432,121.505325,浦东新区世纪大道88号金茂时尚生活中心3层,双人餐188元，4人餐368元，6人餐898元，10人餐1888元起;80代100元，90代100元;,周一至周日 10:00-22:00,021-68416368,18001,,
七欣天品蟹轩(上海宝山永乐路店),海鲜火锅,5,宝山城区/吴淞,31.395075,121.498533,宝山区永乐路388号,双人餐19元;95代100元;,周一至周日 09:00-03:00,021-56171675,55701,,
荣新馆(金汇四季3号店),日式自助,5,龙柏地区,31.181902,121.373965,闵行区金汇路538号金汇四季广场4层,其他370元;,周一至周日 11:30-14:00 17:30-23:00,021-52277626/021-52277855,208142,,
金牌外婆家(环贸iapm商场店),杭帮菜,5,音乐学院/五官科医院,31.215561,121.457178,徐汇区淮海中路999号环贸iapm商场LG2-231（近陕西南路）,满100减5（买单立享）;90代100元;,周一至周日 10:30-21:00,021-54661202,75471,"寻味儿时记忆，儿时的记忆除了卡通,深刻的印象都可以寻着一支小奶油冰棍、一包家家乐、一盘拔丝糖年糕去追索……舌尖的记忆是很容易被大脑复制和重温的。外婆的菜，没有压力的爱，调皮的童年总在外婆的庇护下逃过父母的责备。自由、快乐、温暖总让人向往去外婆家过个惬意周末。外婆的菜都是质朴的食材,可是连一碗清汤也像被施了魔法，可以狼吞虎咽两碗米饭。原来，那是没有压力的爱，让心轻盈起来。优质外婆家，留驻美好的时光和关爱。",
滨寿司(旭辉商业广场店),日式寿司,5,鞍山新村,31.27354,121.5092,杨浦区控江路2028号旭辉商业广场3层,92代100元;,周一至周日 11:00-22:00,021-65667901,92996,,
望蓉城·古法酸菜鱼(长泰广场店),酸菜鱼/水煮鱼,5,张江,31.205176,121.601731,浦东新区祖冲之路1239弄7号B1层（地铁2号线金科路4号口）长泰广场西区（威尔士旁）,单人餐6.9元;97代100元;,周一至周日 10:30-21:00,021-68889077/17705192521,65596,,
耶里夏丽(南丹东路店),新疆菜,5,徐家汇,31.189785,121.442979,徐汇区南丹东路106号（近天钥桥路）,每满100减2（买单立享）;单人餐28元，双人餐69元起，3-5人餐148元，4人餐258元，8-10人餐888元;92代100元;,周一至周日 10:00-01:00,021-64686079,33019,10年来，我们遍访南北疆地州县，内地北京、广州、深圳等地，在国内总结并树立“现代新疆 菜”定义，发展延伸出新疆饮食自然、朴素、融合的内涵。 吃新疆菜可以不拘泥于餐桌礼仪，用手、用筷、用叉随心所欲，很适合您与家人朋友同事围坐一起分 享，充分体验民族热闹快乐，爽朗豪气的特性。 耶里夏丽新疆餐厅秉承“传播新疆文化”的企业使命，将新疆这个以阳光和热情著称的、文明古老的 民族风情带来您的身边，为您呈上“自然、欢乐、融合”的用餐体验。 现在，就请您放松身心，在纯正地道的新疆音乐与美食中，开始您的新疆之旅吧！,
蛙来哒(长宁龙之梦店),湘菜,5,中山公园/江苏路,31.218852,121.41603,长宁区长宁路1018号龙之梦购物中心8楼8001,9.8折（买单立享）;双人餐202元;95代100元;,周一至周日 11:00-15:00 16:30-21:00,021-32265887,30357,,
七欣天品蟹轩(上海淮海路新尚广场店),海鲜火锅,5,淮海路/陕西南路,31.225217,121.48091,黄浦区淮海东路99号新尚广场5楼508号商铺,双人餐19元起，3-4人餐287元;95代100元;,周一至周日 11:00-24:00,021-63861077,41170,,
木屋烧烤(光新路店),烤串,5,中山北路/甘泉地区,31.250251,121.432085,普陀区中山北路1855号,单人餐9.9元，双人餐129元，3-4人餐239元，套餐299元，套餐399元，套餐599元;95代100元;,周一至周日 11:00-04:00,021-52281057,24780,,
悠乐蛋糕Delicake (久光百货店),西式简餐,5,静安寺,31.223506,121.446288,静安区南京西路1618号久光百货B1F Freshmart SB08-5（近地铁口）,每满50减3（买单立享）;单人餐21元起，2-3人餐198元;,周一至周日 10:00-22:00,15000848487/18717923576,11772,,
吴老幺火锅(祝桥店),四川火锅,4.9,祝桥,31.119016,121.766191,浦东新区祝桥华星路408号,双人餐138元，4人餐188元，6-8人餐288元;29代50元;,周一至周日 10:00-02:00,021-58100327,33950,,
